strategy,trade_date,top_n,candidate_count,large_slippage_proxy_missing_ratio,limit_up_buy_ratio_missing_ratio,unfilled_ratio_proxy_missing_ratio,limit_down_sell_ratio_missing_ratio,open_gap_proxy_missing_ratio,estimated_turnover_impact_missing_ratio,execution_proxy_available_ratio,execution_degraded_ratio,execution_degraded_count
production_governed_vol_position_v1_2b_gate_tuned,2024-11-01,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-01,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-04,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-04,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-04,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-05,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-05,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-05,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-06,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-06,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-06,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-07,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-07,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-07,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-08,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-08,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-08,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-11,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-11,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-12,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-12,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-13,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-13,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-13,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-14,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-14,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-14,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-15,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-15,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-18,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-18,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-18,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-11-19,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-19,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-19,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-20,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-20,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-21,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-21,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-21,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-22,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-22,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-22,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-25,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-25,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-25,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-26,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-26,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-26,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-11-27,5,5,0.2,0.2,0.0,0.2,0.2,0.2,0.8,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-27,10,5,0.2,0.2,0.0,0.2,0.2,0.2,0.8,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-27,30,5,0.2,0.2,0.0,0.2,0.2,0.2,0.8,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-28,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-28,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-28,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-29,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-29,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-11-29,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-12-02,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-02,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-02,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-03,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-03,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-03,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-04,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-04,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-04,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-05,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,4
production_governed_vol_position_v1_2b_gate_tuned,2024-12-05,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,4
production_governed_vol_position_v1_2b_gate_tuned,2024-12-05,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,4
production_governed_vol_position_v1_2b_gate_tuned,2024-12-06,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-06,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-06,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-09,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-12-09,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-12-09,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-12-10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-10,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-10,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-11,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-11,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-12,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-12,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-13,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-12-13,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-12-13,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-12-16,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-16,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-16,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-17,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-17,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-17,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-18,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-18,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-18,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-12-19,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-19,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-19,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-12-20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-20,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-20,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-23,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-23,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-23,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-24,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-24,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-24,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-25,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-25,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-25,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-26,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-26,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-26,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-27,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-27,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-30,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-30,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-30,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-31,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-31,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-12-31,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-02,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-02,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-02,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-03,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-03,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-03,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-06,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-06,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-06,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-07,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-07,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-07,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-08,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-08,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-08,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-09,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-09,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-09,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-10,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-10,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-13,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-13,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-13,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-14,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-14,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-14,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-15,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-15,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-16,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-16,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-16,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-01-17,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-17,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-17,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-20,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-20,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-21,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-21,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-21,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-22,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-22,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-22,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-23,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-23,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-23,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2025-01-24,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-24,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-24,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-27,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-01-27,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-02-05,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-05,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-05,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-06,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-06,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-06,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-07,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-07,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-07,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-10,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-10,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-11,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-11,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2025-02-12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-12,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-12,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2025-02-13,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-02-13,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2025-02-13,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
