trade_date,symbol,shares,close_price,market_value,label
2024-05-23,601668,13700,5.79,79323.0,B2
2024-05-23,603993,9300,8.17,75981.0,B2
2024-05-24,000002,3600,8.99,32364.0,B2
2024-05-24,600066,900,24.56,22104.0,B2
2024-05-24,601668,13700,5.7,78090.0,B2
2024-05-24,603993,9300,8.18,76074.0,B2
2024-05-24,300641,1800,31.77,57186.0,B2
2024-05-27,000002,3600,8.87,31932.0,B2
2024-05-27,600066,900,25.17,22653.0,B2
2024-05-27,601668,13700,5.75,78775.0,B2
2024-05-27,603993,9300,8.54,79422.0,B2
2024-05-27,300641,1800,32.82,59076.0,B2
2024-05-28,000002,3600,8.52,30672.0,B2
2024-05-28,600066,900,24.81,22329.0,B2
2024-05-28,601668,13700,5.68,77816.0,B2
2024-05-28,603993,9300,8.54,79422.0,B2
2024-05-28,300641,1800,27.16,48888.0,B2
2024-05-29,000002,3600,8.58,30888.0,B2
2024-05-29,600066,900,24.48,22032.0,B2
2024-05-29,601668,13700,5.7,78090.0,B2
2024-05-29,603993,9300,8.76,81468.0,B2
2024-05-29,300641,1800,25.77,46386.0,B2
2024-05-30,000002,3600,8.27,29772.0,B2
2024-05-30,600066,900,24.54,22086.0,B2
2024-05-30,601668,13700,5.65,77405.0,B2
2024-05-30,603993,9300,8.34,77562.0,B2
2024-05-30,300641,1800,24.02,43236.0,B2
2024-05-31,000002,3600,8.25,29700.0,B2
2024-05-31,600066,900,24.35,21915.0,B2
2024-05-31,601668,13700,5.63,77131.0,B2
2024-05-31,603993,9300,8.34,77562.0,B2
2024-05-31,300641,1800,24.79,44622.0,B2
2024-06-03,603993,9300,8.17,75981.0,B2
2024-06-03,300641,1800,22.77,40986.0,B2
2024-06-03,002155,300,18.5,5550.0,B2
2024-06-03,601020,500,15.27,7635.0,B2
2024-06-03,601985,3500,10.03,35105.0,B2
2024-06-04,300641,1800,25.86,46548.0,B2
2024-06-04,002155,300,19.21,5763.0,B2
2024-06-04,601020,500,15.25,7625.0,B2
2024-06-04,601985,3500,10.13,35455.0,B2
2024-06-04,600900,2900,27.48,79692.0,B2
2024-06-05,300641,1800,26.07,46926.0,B2
2024-06-05,002155,300,18.65,5595.0,B2
2024-06-05,601020,500,14.51,7255.0,B2
2024-06-05,601985,3500,10.17,35595.0,B2
2024-06-05,600900,2900,27.96,81084.0,B2
2024-06-06,300641,1800,26.65,47970.0,B2
2024-06-06,002155,300,18.89,5667.0,B2
2024-06-06,601020,500,15.0,7500.0,B2
2024-06-06,601985,3500,10.15,35525.0,B2
2024-06-06,600900,2900,28.03,81287.0,B2
2024-06-07,002155,300,18.35,5505.0,B2
2024-06-07,601020,500,14.06,7030.0,B2
2024-06-07,601985,3500,10.4,36400.0,B2
2024-06-07,600900,2900,28.31,82099.0,B2
2024-06-07,300552,1100,37.02,40722.0,B2
2024-06-11,002155,300,17.83,5349.0,B2
2024-06-11,601020,500,14.23,7115.0,B2
2024-06-11,601985,3500,10.28,35980.0,B2
2024-06-11,600900,2900,28.18,81722.0,B2
2024-06-11,300552,1100,36.94,40634.0,B2
2024-06-12,002155,300,17.92,5376.0,B2
2024-06-12,601020,500,14.59,7295.0,B2
2024-06-12,601985,3500,10.34,36190.0,B2
2024-06-12,600900,2900,28.38,82302.0,B2
2024-06-12,300552,1100,36.2,39820.0,B2
2024-06-13,002155,300,17.28,5184.0,B2
2024-06-13,601020,500,13.85,6925.0,B2
2024-06-13,601985,3500,10.43,36505.0,B2
2024-06-13,600900,2900,28.7,83230.0,B2
2024-06-13,300552,1100,35.47,39017.0,B2
2024-06-14,002155,300,17.28,5184.0,B2
2024-06-14,601020,500,14.08,7040.0,B2
2024-06-14,601985,3500,10.04,35140.0,B2
2024-06-14,600900,2900,27.9,80910.0,B2
2024-06-14,300552,1100,38.82,42702.0,B2
2024-06-17,002155,300,17.08,5124.0,B2
2024-06-17,601020,500,14.17,7085.0,B2
2024-06-17,601985,3500,10.03,35105.0,B2
2024-06-17,600900,2900,27.89,80881.0,B2
2024-06-17,300552,1100,39.45,43395.0,B2
2024-06-18,600900,2900,27.8,80620.0,B2
2024-06-18,300552,1100,45.03,49533.0,B2
2024-06-18,000021,500,16.05,8025.0,B2
2024-06-18,000858,100,133.89,13389.0,B2
2024-06-18,600028,3100,6.02,18662.0,B2
2024-06-19,300552,1100,44.16,48576.0,B2
2024-06-19,000021,500,16.13,8065.0,B2
2024-06-19,000858,100,134.22,13422.0,B2
2024-06-19,600028,3100,6.07,18817.0,B2
2024-06-19,002230,2100,43.04,90384.0,B2
2024-06-20,300552,1100,42.45,46695.0,B2
2024-06-20,000021,500,15.6,7800.0,B2
2024-06-20,000858,100,132.2,13220.0,B2
2024-06-20,600028,3100,6.17,19127.0,B2
2024-06-20,002230,2100,42.1,88410.0,B2
2024-06-21,300552,1100,42.74,47014.0,B2
2024-06-21,000021,500,15.28,7640.0,B2
2024-06-21,000858,100,130.2,13020.0,B2
2024-06-21,600028,3100,6.14,19034.0,B2
2024-06-21,002230,2100,42.73,89733.0,B2
2024-06-24,000021,500,14.8,7400.0,B2
2024-06-24,000858,100,131.03,13103.0,B2
2024-06-24,600028,3100,6.13,19003.0,B2
2024-06-24,002230,2100,41.48,87108.0,B2
2024-06-24,600809,200,219.14,43828.0,B2
2024-06-25,000021,500,14.29,7145.0,B2
2024-06-25,000858,100,131.51,13151.0,B2
2024-06-25,600028,3100,6.11,18941.0,B2
2024-06-25,002230,2100,41.51,87171.0,B2
2024-06-25,600809,200,218.77,43754.0,B2
2024-06-26,000021,500,14.72,7360.0,B2
2024-06-26,000858,100,131.3,13130.0,B2
2024-06-26,600028,3100,6.15,19065.0,B2
2024-06-26,002230,2100,44.76,93996.0,B2
2024-06-26,600809,200,218.05,43610.0,B2
2024-06-27,000021,500,14.63,7315.0,B2
2024-06-27,000858,100,129.65,12965.0,B2
2024-06-27,600028,3100,6.16,19096.0,B2
2024-06-27,002230,2100,43.14,90594.0,B2
2024-06-27,600809,200,216.01,43202.0,B2
2024-06-28,000021,500,15.12,7560.0,B2
2024-06-28,000858,100,128.04,12804.0,B2
2024-06-28,600028,3100,6.32,19592.0,B2
2024-06-28,002230,2100,42.95,90195.0,B2
2024-06-28,600809,200,210.88,42176.0,B2
2024-07-01,000021,500,14.98,7490.0,B2
2024-07-01,000858,100,128.3,12830.0,B2
2024-07-01,600028,3100,6.39,19809.0,B2
2024-07-01,002230,2100,43.49,91329.0,B2
2024-07-01,600809,200,207.06,41412.0,B2
2024-07-02,002230,2100,42.83,89943.0,B2
2024-07-02,600809,200,208.64,41728.0,B2
2024-07-02,003816,4300,4.79,20597.0,B2
2024-07-02,300319,1700,8.99,15283.0,B2
2024-07-02,600733,1200,8.88,10656.0,B2
2024-07-03,600809,200,203.41,40682.0,B2
2024-07-03,003816,4300,4.79,20597.0,B2
2024-07-03,300319,1700,8.77,14909.0,B2
2024-07-03,600733,1200,8.67,10404.0,B2
2024-07-03,600050,18200,4.77,86814.0,B2
2024-07-04,600809,200,201.35,40270.0,B2
2024-07-04,003816,4300,4.79,20597.0,B2
2024-07-04,300319,1700,8.7,14790.0,B2
2024-07-04,600733,1200,8.3,9960.0,B2
2024-07-04,600050,18200,4.72,85904.0,B2
2024-07-05,600809,200,193.5,38700.0,B2
2024-07-05,003816,4300,4.79,20597.0,B2
2024-07-05,300319,1700,9.21,15657.0,B2
2024-07-05,600733,1200,9.12,10944.0,B2
2024-07-05,600050,18200,4.72,85904.0,B2
2024-07-08,003816,4300,4.96,21328.0,B2
2024-07-08,300319,1700,9.79,16643.0,B2
2024-07-08,600733,1200,9.6,11520.0,B2
2024-07-08,600050,18200,4.72,85904.0,B2
2024-07-08,601288,8700,4.5,39150.0,B2
2024-07-09,003816,4300,5.04,21672.0,B2
2024-07-09,300319,1700,10.04,17068.0,B2
2024-07-09,600733,1200,9.63,11556.0,B2
2024-07-09,600050,18200,4.77,86814.0,B2
2024-07-09,601288,8700,4.53,39411.0,B2
2024-07-10,003816,4300,4.83,20769.0,B2
2024-07-10,300319,1700,9.95,16915.0,B2
2024-07-10,600733,1200,9.47,11364.0,B2
2024-07-10,600050,18200,4.73,86086.0,B2
2024-07-10,601288,8700,4.55,39585.0,B2
2024-07-11,003816,4300,4.89,21027.0,B2
2024-07-11,300319,1700,10.12,17204.0,B2
2024-07-11,600733,1200,9.41,11292.0,B2
2024-07-11,600050,18200,4.75,86450.0,B2
2024-07-11,601288,8700,4.51,39237.0,B2
2024-07-12,003816,4300,4.8,20640.0,B2
2024-07-12,300319,1700,9.88,16796.0,B2
2024-07-12,600733,1200,10.18,12216.0,B2
2024-07-12,600050,18200,4.78,86996.0,B2
2024-07-12,601288,8700,4.6,40020.0,B2
2024-07-15,003816,4300,4.91,21113.0,B2
2024-07-15,300319,1700,9.68,16456.0,B2
2024-07-15,600733,1200,10.0,12000.0,B2
2024-07-15,600050,18200,4.81,87542.0,B2
2024-07-15,601288,8700,4.72,41064.0,B2
2024-07-16,600733,700,10.39,7273.0,B2
2024-07-16,600050,18200,4.81,87542.0,B2
2024-07-16,601288,8700,4.71,40977.0,B2
2024-07-16,601398,4000,5.89,23560.0,B2
2024-07-16,688036,100,78.92,7892.0,B2
2024-07-17,600733,4200,10.43,43806.0,B2
2024-07-17,601288,8700,4.72,41064.0,B2
2024-07-17,601398,4000,5.91,23640.0,B2
2024-07-17,688036,100,80.91,8091.0,B2
2024-07-17,600418,3000,21.28,63840.0,B2
2024-07-18,601288,8700,4.72,41064.0,B2
2024-07-18,601398,4000,5.91,23640.0,B2
2024-07-18,688036,100,80.96,8096.0,B2
2024-07-18,600418,3000,21.1,63300.0,B2
2024-07-18,300274,600,71.4,42840.0,B2
2024-07-19,601288,8700,4.71,40977.0,B2
2024-07-19,601398,4000,5.91,23640.0,B2
2024-07-19,688036,100,82.58,8258.0,B2
2024-07-19,600418,3000,19.59,58770.0,B2
2024-07-19,300274,600,72.3,43380.0,B2
2024-07-22,601398,4000,5.84,23360.0,B2
2024-07-22,688036,100,79.58,7958.0,B2
2024-07-22,600418,3000,21.2,63600.0,B2
2024-07-22,300274,600,74.12,44472.0,B2
2024-07-22,300576,800,39.04,31232.0,B2
2024-07-23,601398,4000,6.01,24040.0,B2
2024-07-23,688036,100,76.92,7692.0,B2
2024-07-23,600418,3000,20.11,60330.0,B2
2024-07-23,300274,600,71.8,43080.0,B2
2024-07-23,300576,800,36.88,29504.0,B2
2024-07-24,601398,4000,6.06,24240.0,B2
2024-07-24,688036,100,75.92,7592.0,B2
2024-07-24,600418,3000,19.25,57750.0,B2
2024-07-24,300274,600,70.98,42588.0,B2
2024-07-24,300576,800,35.89,28712.0,B2
2024-07-25,601398,4000,6.06,24240.0,B2
2024-07-25,688036,100,78.98,7898.0,B2
2024-07-25,600418,3000,19.34,58020.0,B2
2024-07-25,300274,600,71.07,42642.0,B2
2024-07-25,300576,800,35.65,28520.0,B2
2024-07-26,601398,4000,5.93,23720.0,B2
2024-07-26,688036,100,79.12,7912.0,B2
2024-07-26,600418,3000,19.6,58800.0,B2
2024-07-26,300274,600,70.35,42210.0,B2
2024-07-26,300576,800,35.87,28696.0,B2
2024-07-29,601398,4000,5.98,23920.0,B2
2024-07-29,688036,100,79.01,7901.0,B2
2024-07-29,600418,3000,19.7,59100.0,B2
2024-07-29,300274,600,68.65,41190.0,B2
2024-07-29,300576,800,34.87,27896.0,B2
2024-07-30,600418,3000,18.94,56820.0,B2
2024-07-30,300274,600,68.05,40830.0,B2
2024-07-30,300576,800,35.31,28248.0,B2
2024-07-30,600926,900,13.49,12141.0,B2
2024-07-30,601668,4800,5.64,27072.0,B2
2024-07-31,300274,600,68.83,41298.0,B2
2024-07-31,300576,800,36.6,29280.0,B2
2024-07-31,600926,900,13.46,12114.0,B2
2024-07-31,601668,4800,5.58,26784.0,B2
2024-07-31,300760,200,257.11,51422.0,B2
2024-08-01,300576,800,37.22,29776.0,B2
2024-08-01,600926,900,13.43,12087.0,B2
2024-08-01,601668,4800,5.62,26976.0,B2
2024-08-01,300760,200,255.23,51046.0,B2
2024-08-01,601985,4100,11.1,45510.0,B2
2024-08-02,300576,800,35.9,28720.0,B2
2024-08-02,600926,900,13.36,12024.0,B2
2024-08-02,601668,4800,5.53,26544.0,B2
2024-08-02,300760,200,260.35,52070.0,B2
2024-08-02,601985,4100,10.96,44936.0,B2
2024-08-05,600926,900,13.16,11844.0,B2
2024-08-05,601668,4800,5.46,26208.0,B2
2024-08-05,300760,200,260.6,52120.0,B2
2024-08-05,601985,4100,10.85,44485.0,B2
2024-08-05,002085,2500,14.88,37200.0,B2
2024-08-06,600926,900,13.0,11700.0,B2
2024-08-06,601668,4800,5.43,26064.0,B2
2024-08-06,300760,200,261.29,52258.0,B2
2024-08-06,601985,4100,10.75,44075.0,B2
2024-08-06,002085,2500,14.09,35225.0,B2
2024-08-07,600926,900,12.93,11637.0,B2
2024-08-07,601668,4800,5.41,25968.0,B2
2024-08-07,300760,200,263.1,52620.0,B2
2024-08-07,601985,4100,10.98,45018.0,B2
2024-08-07,002085,2500,13.55,33875.0,B2
2024-08-08,600926,900,12.86,11574.0,B2
2024-08-08,601668,4800,5.45,26160.0,B2
2024-08-08,300760,200,264.0,52800.0,B2
2024-08-08,601985,4100,10.82,44362.0,B2
2024-08-08,002085,2500,13.01,32525.0,B2
2024-08-09,600926,900,12.9,11610.0,B2
2024-08-09,601668,4800,5.51,26448.0,B2
2024-08-09,300760,200,259.78,51956.0,B2
2024-08-09,601985,4100,10.79,44239.0,B2
2024-08-09,002085,2500,13.11,32775.0,B2
2024-08-12,600926,900,12.87,11583.0,B2
2024-08-12,601668,4800,5.5,26400.0,B2
2024-08-12,300760,200,262.0,52400.0,B2
2024-08-12,601985,4100,10.7,43870.0,B2
2024-08-12,002085,2500,12.72,31800.0,B2
2024-08-13,300760,200,256.18,51236.0,B2
2024-08-13,601985,4100,10.82,44362.0,B2
2024-08-13,002085,2500,12.74,31850.0,B2
2024-08-13,600101,3100,8.81,27311.0,B2
2024-08-13,600611,1800,9.28,16704.0,B2
2024-08-14,601985,4100,11.02,45182.0,B2
2024-08-14,002085,2500,12.52,31300.0,B2
2024-08-14,600101,3100,8.77,27187.0,B2
2024-08-14,600611,1800,9.35,16830.0,B2
2024-08-14,300139,4000,14.17,56680.0,B2
2024-08-15,002085,2500,12.46,31150.0,B2
2024-08-15,600101,3100,8.5,26350.0,B2
2024-08-15,600611,1800,9.21,16578.0,B2
2024-08-15,300139,4000,13.38,53520.0,B2
2024-08-15,601138,2200,20.66,45452.0,B2
2024-08-16,002085,2500,12.1,30250.0,B2
2024-08-16,600101,3100,8.14,25234.0,B2
2024-08-16,600611,1800,8.8,15840.0,B2
2024-08-16,300139,4000,12.44,49760.0,B2
2024-08-16,601138,2200,21.06,46332.0,B2
2024-08-19,600101,3100,7.98,24738.0,B2
2024-08-19,600611,1800,9.4,16920.0,B2
2024-08-19,300139,4000,13.99,55960.0,B2
2024-08-19,601138,2200,20.78,45716.0,B2
2024-08-19,002142,1600,20.27,32432.0,B2
2024-08-20,600101,3100,7.68,23808.0,B2
2024-08-20,600611,1800,9.21,16578.0,B2
2024-08-20,300139,4000,13.68,54720.0,B2
2024-08-20,601138,2200,20.65,45430.0,B2
2024-08-20,002142,1600,20.85,33360.0,B2
2024-08-21,600101,3100,7.55,23405.0,B2
2024-08-21,600611,1800,9.8,17640.0,B2
2024-08-21,300139,4000,13.57,54280.0,B2
2024-08-21,601138,2200,20.77,45694.0,B2
2024-08-21,002142,1600,20.61,32976.0,B2
2024-08-22,600101,3100,7.52,23312.0,B2
2024-08-22,600611,1800,10.0,18000.0,B2
2024-08-22,300139,4000,12.86,51440.0,B2
2024-08-22,601138,2200,20.39,44858.0,B2
2024-08-22,002142,1600,20.85,33360.0,B2
2024-08-23,600101,3100,7.32,22692.0,B2
2024-08-23,600611,1800,9.0,16200.0,B2
2024-08-23,300139,4000,12.86,51440.0,B2
2024-08-23,601138,2200,20.46,45012.0,B2
2024-08-23,002142,1600,21.01,33616.0,B2
2024-08-26,600101,3100,7.42,23002.0,B2
2024-08-26,600611,1800,9.06,16308.0,B2
2024-08-26,300139,4000,12.99,51960.0,B2
2024-08-26,601138,2200,20.12,44264.0,B2
2024-08-26,002142,1600,20.96,33536.0,B2
2024-08-27,300139,4000,12.66,50640.0,B2
2024-08-27,601138,2200,19.75,43450.0,B2
2024-08-27,002142,1600,20.81,33296.0,B2
2024-08-27,000333,300,65.99,19797.0,B2
2024-08-28,601138,2200,19.77,43494.0,B2
2024-08-28,002142,1600,20.5,32800.0,B2
2024-08-28,000333,300,64.93,19479.0,B2
2024-08-28,600028,4600,7.1,32660.0,B2
2024-08-28,601398,5200,6.49,33748.0,B2
2024-08-29,002142,1600,20.13,32208.0,B2
2024-08-29,000333,300,63.95,19185.0,B2
2024-08-29,600028,4600,6.87,31602.0,B2
2024-08-29,601398,5200,6.22,32344.0,B2
2024-08-29,601988,8200,4.91,40262.0,B2
2024-08-30,002142,1600,20.25,32400.0,B2
2024-08-30,000333,300,64.75,19425.0,B2
2024-08-30,600028,4600,6.81,31326.0,B2
2024-08-30,601398,5200,5.98,31096.0,B2
2024-08-30,601988,8200,4.79,39278.0,B2
2024-09-02,000333,300,65.23,19569.0,B2
2024-09-02,600028,4600,6.97,32062.0,B2
2024-09-02,601398,5200,5.94,30888.0,B2
2024-09-02,601988,8200,4.9,40180.0,B2
2024-09-02,601939,4900,7.48,36652.0,B2
2024-09-03,000333,300,65.97,19791.0,B2
2024-09-03,600028,4600,6.67,30682.0,B2
2024-09-03,601398,5200,5.76,29952.0,B2
2024-09-03,601988,8200,4.76,39032.0,B2
2024-09-03,601939,4900,7.32,35868.0,B2
2024-09-04,000333,300,65.48,19644.0,B2
2024-09-04,600028,4600,6.59,30314.0,B2
2024-09-04,601398,5200,5.71,29692.0,B2
2024-09-04,601988,8200,4.74,38868.0,B2
2024-09-04,601939,4900,7.3,35770.0,B2
2024-09-05,000333,300,63.59,19077.0,B2
2024-09-05,600028,4600,6.55,30130.0,B2
2024-09-05,601398,5200,5.63,29276.0,B2
2024-09-05,601988,8200,4.71,38622.0,B2
2024-09-05,601939,4900,7.2,35280.0,B2
2024-09-06,000333,300,63.02,18906.0,B2
2024-09-06,600028,4600,6.6,30360.0,B2
2024-09-06,601398,5200,5.64,29328.0,B2
2024-09-06,601988,8200,4.72,38704.0,B2
2024-09-06,601939,4900,7.18,35182.0,B2
2024-09-09,000333,300,61.09,18327.0,B2
2024-09-09,600028,4600,6.38,29348.0,B2
2024-09-09,601398,5200,5.61,29172.0,B2
2024-09-09,601988,8200,4.68,38376.0,B2
2024-09-09,601939,4900,7.12,34888.0,B2
2024-09-10,000333,300,60.75,18225.0,B2
2024-09-10,600028,4600,6.5,29900.0,B2
2024-09-10,601398,5200,5.67,29484.0,B2
2024-09-10,601988,8200,4.8,39360.0,B2
2024-09-10,601939,4900,7.3,35770.0,B2
2024-09-11,000333,400,61.66,24664.0,B2
2024-09-11,601988,8200,4.63,37966.0,B2
2024-09-11,601939,4900,7.12,34888.0,B2
2024-09-11,000538,600,52.37,31422.0,B2
2024-09-11,603259,500,38.54,19270.0,B2
2024-09-12,000333,500,62.37,31185.0,B2
2024-09-12,601939,4900,7.09,34741.0,B2
2024-09-12,000538,600,50.71,30426.0,B2
2024-09-12,603259,500,39.76,19880.0,B2
2024-09-12,600900,1300,27.86,36218.0,B2
2024-09-13,601939,4900,7.12,34888.0,B2
2024-09-13,000538,600,50.61,30366.0,B2
2024-09-13,603259,500,39.82,19910.0,B2
2024-09-13,600900,1300,28.3,36790.0,B2
2024-09-13,002466,1300,25.82,33566.0,B2
2024-09-18,000538,600,50.46,30276.0,B2
2024-09-18,603259,500,40.02,20010.0,B2
2024-09-18,600900,1300,28.32,36816.0,B2
2024-09-18,002466,1300,25.32,32916.0,B2
2024-09-18,300502,200,99.57,19914.0,B2
2024-09-19,000538,600,50.61,30366.0,B2
2024-09-19,603259,500,40.68,20340.0,B2
2024-09-19,600900,1300,28.33,36829.0,B2
2024-09-19,002466,1300,25.43,33059.0,B2
2024-09-19,300502,200,97.86,19572.0,B2
2024-09-20,000538,600,50.21,30126.0,B2
2024-09-20,603259,500,40.58,20290.0,B2
2024-09-20,600900,1300,28.15,36595.0,B2
2024-09-20,002466,1300,24.94,32422.0,B2
2024-09-20,300502,200,95.76,19152.0,B2
2024-09-23,000538,600,50.22,30132.0,B2
2024-09-23,603259,500,41.75,20875.0,B2
2024-09-23,600900,1300,28.2,36660.0,B2
2024-09-23,002466,1300,24.93,32409.0,B2
2024-09-23,300502,200,95.25,19050.0,B2
2024-09-24,000538,600,51.66,30996.0,B2
2024-09-24,603259,500,42.5,21250.0,B2
2024-09-24,600900,1300,28.76,37388.0,B2
2024-09-24,002466,1300,27.42,35646.0,B2
2024-09-24,300502,200,105.3,21060.0,B2
2024-09-25,000538,600,52.7,31620.0,B2
2024-09-25,603259,500,42.71,21355.0,B2
2024-09-25,600900,1300,28.93,37609.0,B2
2024-09-25,002466,1300,28.09,36517.0,B2
2024-09-25,300502,200,104.65,20930.0,B2
2024-09-26,000538,600,54.31,32586.0,B2
2024-09-26,603259,500,43.27,21635.0,B2
2024-09-26,600900,1300,29.13,37869.0,B2
2024-09-26,002466,1300,29.09,37817.0,B2
2024-09-26,300502,200,109.97,21994.0,B2
2024-09-27,600900,1300,28.99,37687.0,B2
2024-09-27,002466,1300,32.0,41600.0,B2
2024-09-27,300502,200,112.36,22472.0,B2
2024-09-27,000001,1900,11.42,21698.0,B2
2024-09-27,601166,1100,18.34,20174.0,B2
2024-09-30,002466,1300,35.2,45760.0,B2
2024-09-30,300502,200,129.97,25994.0,B2
2024-09-30,000001,1900,12.21,23199.0,B2
2024-09-30,601166,1100,19.27,21197.0,B2
2024-09-30,000063,1200,31.15,37380.0,B2
2024-10-08,300502,200,155.96,31192.0,B2
2024-10-08,000001,1900,12.88,24472.0,B2
2024-10-08,601166,1100,20.01,22011.0,B2
2024-10-08,000063,1200,34.27,41124.0,B2
2024-10-08,002352,600,44.65,26790.0,B2
2024-10-09,000001,1900,11.68,22192.0,B2
2024-10-09,601166,1100,18.61,20471.0,B2
2024-10-09,000063,1200,32.05,38460.0,B2
2024-10-09,002352,600,41.05,24630.0,B2
2024-10-09,300347,800,67.83,54264.0,B2
2024-10-10,000001,1900,11.98,22762.0,B2
2024-10-10,601166,1100,19.4,21340.0,B2
2024-10-10,000063,1200,31.65,37980.0,B2
2024-10-10,002352,600,41.65,24990.0,B2
2024-10-10,300347,800,67.04,53632.0,B2
2024-10-11,000001,1900,11.72,22268.0,B2
2024-10-11,601166,1100,19.0,20900.0,B2
2024-10-11,000063,1200,29.84,35808.0,B2
2024-10-11,002352,600,41.73,25038.0,B2
2024-10-11,300347,800,63.02,50416.0,B2
2024-10-14,000001,1900,12.02,22838.0,B2
2024-10-14,601166,1100,19.66,21626.0,B2
2024-10-14,000063,1200,30.41,36492.0,B2
2024-10-14,002352,600,43.48,26088.0,B2
2024-10-14,300347,800,63.82,51056.0,B2
2024-10-15,000001,1900,11.9,22610.0,B2
2024-10-15,601166,1100,19.35,21285.0,B2
2024-10-15,000063,1200,29.98,35976.0,B2
2024-10-15,002352,600,42.48,25488.0,B2
2024-10-15,300347,800,61.38,49104.0,B2
2024-10-16,000001,1900,12.06,22914.0,B2
2024-10-16,601166,1100,19.96,21956.0,B2
2024-10-16,000063,1200,29.44,35328.0,B2
2024-10-16,002352,600,42.36,25416.0,B2
2024-10-16,300347,800,60.01,48008.0,B2
2024-10-17,000001,1900,11.95,22705.0,B2
2024-10-17,601166,1100,19.57,21527.0,B2
2024-10-17,000063,1200,29.45,35340.0,B2
2024-10-17,002352,600,41.96,25176.0,B2
2024-10-17,300347,800,59.72,47776.0,B2
2024-10-18,000063,1200,30.88,37056.0,B2
2024-10-18,002352,600,42.52,25512.0,B2
2024-10-18,300347,800,64.0,51200.0,B2
2024-10-18,300290,1400,22.14,30996.0,B2
2024-10-18,300337,1900,17.61,33459.0,B2
2024-10-21,002352,600,42.3,25380.0,B2
2024-10-21,300347,800,65.91,52728.0,B2
2024-10-21,300290,1400,24.02,33628.0,B2
2024-10-21,300337,1900,18.39,34941.0,B2
2024-10-21,300563,500,60.3,30150.0,B2
2024-10-22,300347,800,67.91,54328.0,B2
2024-10-22,300290,1400,21.86,30604.0,B2
2024-10-22,300337,1900,17.0,32300.0,B2
2024-10-22,300563,500,61.88,30940.0,B2
2024-10-22,300757,100,207.0,20700.0,B2
2024-10-23,300290,1400,21.41,29974.0,B2
2024-10-23,300337,1900,15.58,29602.0,B2
2024-10-23,300563,500,58.13,29065.0,B2
2024-10-23,300757,100,204.44,20444.0,B2
2024-10-23,300184,5400,11.94,64476.0,B2
2024-10-24,300290,1400,22.27,31178.0,B2
2024-10-24,300337,1900,16.16,30704.0,B2
2024-10-24,300563,500,59.35,29675.0,B2
2024-10-24,300757,100,200.98,20098.0,B2
2024-10-24,300184,5400,12.46,67284.0,B2
2024-10-25,300290,1400,23.94,33516.0,B2
2024-10-25,300337,1900,16.66,31654.0,B2
2024-10-25,300563,500,55.7,27850.0,B2
2024-10-25,300757,100,200.46,20046.0,B2
2024-10-25,300184,5400,12.2,65880.0,B2
2024-10-28,300290,1400,26.96,37744.0,B2
2024-10-28,300337,1900,16.38,31122.0,B2
2024-10-28,300563,500,55.57,27785.0,B2
2024-10-28,300757,100,199.59,19959.0,B2
2024-10-28,300184,5400,13.12,70848.0,B2
2024-10-29,300290,1400,25.99,36386.0,B2
2024-10-29,300337,1900,19.66,37354.0,B2
2024-10-29,300563,500,55.18,27590.0,B2
2024-10-29,300757,100,205.0,20500.0,B2
2024-10-29,300184,5400,12.9,69660.0,B2
2024-10-30,300290,1400,26.77,37478.0,B2
2024-10-30,300337,1900,19.65,37335.0,B2
2024-10-30,300563,500,59.3,29650.0,B2
2024-10-30,300757,100,213.0,21300.0,B2
2024-10-30,300184,5400,13.45,72630.0,B2
2024-10-31,300290,1400,26.14,36596.0,B2
2024-10-31,300337,1900,18.88,35872.0,B2
2024-10-31,300563,500,57.03,28515.0,B2
2024-10-31,300757,100,206.9,20690.0,B2
2024-10-31,300184,5400,13.19,71226.0,B2
2024-11-01,300563,500,50.45,25225.0,B2
2024-11-01,300757,100,196.6,19660.0,B2
2024-11-01,300184,5400,11.08,59832.0,B2
2024-11-01,000099,1100,24.46,26906.0,B2
2024-11-01,002384,1000,31.5,31500.0,B2
2024-11-04,300757,100,204.98,20498.0,B2
2024-11-04,300184,5400,11.13,60102.0,B2
2024-11-04,000099,1100,24.82,27302.0,B2
2024-11-04,002384,1000,31.99,31990.0,B2
2024-11-04,002607,11800,3.19,37642.0,B2
2024-11-05,300184,5400,11.89,64206.0,B2
2024-11-05,000099,1100,27.3,30030.0,B2
2024-11-05,002384,1000,35.19,35190.0,B2
2024-11-05,002607,11800,3.29,38822.0,B2
2024-11-05,600733,2000,8.81,17620.0,B2
2024-11-06,000099,1100,30.03,33033.0,B2
2024-11-06,002384,1000,34.35,34350.0,B2
2024-11-06,002607,11800,3.21,37878.0,B2
2024-11-06,600733,2000,9.69,19380.0,B2
2024-11-06,002156,1700,34.73,59041.0,B2
2024-11-07,000099,1100,30.67,33737.0,B2
2024-11-07,002384,1000,33.35,33350.0,B2
2024-11-07,002607,11800,3.53,41654.0,B2
2024-11-07,600733,2000,9.76,19520.0,B2
2024-11-07,002156,1700,33.84,57528.0,B2
2024-11-08,000099,1100,33.1,36410.0,B2
2024-11-08,002384,1000,30.65,30650.0,B2
2024-11-08,002607,11800,3.53,41654.0,B2
2024-11-08,600733,2000,9.69,19380.0,B2
2024-11-08,002156,1700,33.52,56984.0,B2
