trade_date,symbol,shares,close_price,market_value,label
2024-01-02,002855,600,36.5,21900.0,S60
2024-01-02,300735,3200,22.0,70400.0,S60
2024-01-02,600941,900,98.73,88857.0,S60
2024-01-03,002786,1100,14.93,16423.0,S60
2024-01-03,002855,600,37.75,22650.0,S60
2024-01-03,300735,3200,21.52,68864.0,S60
2024-01-03,600941,900,97.9,88110.0,S60
2024-01-03,002241,3600,20.05,72180.0,S60
2024-01-04,002786,1100,16.42,18062.0,S60
2024-01-04,002855,600,39.23,23538.0,S60
2024-01-04,300735,3200,21.33,68256.0,S60
2024-01-04,600941,900,99.19,89271.0,S60
2024-01-04,002241,3600,19.67,70812.0,S60
2024-01-05,002786,1100,15.27,16797.0,S60
2024-01-05,002855,600,36.02,21612.0,S60
2024-01-05,300735,3200,20.88,66816.0,S60
2024-01-05,600941,900,98.25,88425.0,S60
2024-01-05,002241,3600,19.78,71208.0,S60
2024-01-08,002786,1100,16.8,18480.0,S60
2024-01-08,002855,600,35.96,21576.0,S60
2024-01-08,300735,3200,20.37,65184.0,S60
2024-01-08,600941,900,98.39,88551.0,S60
2024-01-08,002241,3600,19.39,69804.0,S60
2024-01-09,002786,1100,17.7,19470.0,S60
2024-01-09,002855,600,33.69,20214.0,S60
2024-01-09,300735,3200,20.11,64352.0,S60
2024-01-09,600941,900,97.86,88074.0,S60
2024-01-09,002241,3600,19.34,69624.0,S60
2024-01-10,002786,1100,17.28,19008.0,S60
2024-01-10,002855,600,31.88,19128.0,S60
2024-01-10,300735,3200,19.8,63360.0,S60
2024-01-10,600941,900,96.53,86877.0,S60
2024-01-10,002241,3600,18.69,67284.0,S60
2024-01-11,002786,1100,16.52,18172.0,S60
2024-01-11,002855,600,33.86,20316.0,S60
2024-01-11,300735,3200,20.22,64704.0,S60
2024-01-11,600941,900,95.36,85824.0,S60
2024-01-11,002241,3600,19.12,68832.0,S60
2024-01-12,600941,900,95.3,85770.0,S60
2024-01-12,002241,3600,18.3,65880.0,S60
2024-01-12,002415,700,30.43,21301.0,S60
2024-01-12,601398,9300,4.81,44733.0,S60
2024-01-12,601857,4600,7.23,33258.0,S60
2024-01-15,002241,3600,18.65,67140.0,S60
2024-01-15,002415,700,30.5,21350.0,S60
2024-01-15,601398,9300,4.86,45198.0,S60
2024-01-15,601857,4600,7.33,33718.0,S60
2024-01-15,000158,10600,9.32,98792.0,S60
2024-01-16,002241,3600,18.95,68220.0,S60
2024-01-16,002415,700,30.67,21469.0,S60
2024-01-16,601398,9300,4.89,45477.0,S60
2024-01-16,601857,4600,7.34,33764.0,S60
2024-01-16,000158,10600,9.28,98368.0,S60
2024-01-17,002415,700,30.98,21686.0,S60
2024-01-17,601398,9300,4.84,45012.0,S60
2024-01-17,601857,4600,7.2,33120.0,S60
2024-01-17,000158,10600,9.31,98686.0,S60
2024-01-17,000338,4200,14.72,61824.0,S60
2024-01-18,002415,700,31.63,22141.0,S60
2024-01-18,601398,9300,4.85,45105.0,S60
2024-01-18,601857,4600,7.19,33074.0,S60
2024-01-18,000158,10600,9.72,103032.0,S60
2024-01-18,000338,4200,14.6,61320.0,S60
2024-01-19,002415,700,31.68,22176.0,S60
2024-01-19,601398,9300,4.89,45477.0,S60
2024-01-19,601857,4600,7.14,32844.0,S60
2024-01-19,000158,10600,9.05,95930.0,S60
2024-01-19,000338,4200,14.3,60060.0,S60
2024-01-22,002415,700,30.89,21623.0,S60
2024-01-22,601398,9300,4.89,45477.0,S60
2024-01-22,601857,4600,7.05,32430.0,S60
2024-01-22,000158,10600,8.39,88934.0,S60
2024-01-22,000338,4200,14.03,58926.0,S60
2024-01-23,002415,700,30.74,21518.0,S60
2024-01-23,601398,9300,4.89,45477.0,S60
2024-01-23,601857,4600,7.01,32246.0,S60
2024-01-23,000158,10600,8.41,89146.0,S60
2024-01-23,000338,4200,14.09,59178.0,S60
2024-01-24,002415,700,31.38,21966.0,S60
2024-01-24,601398,9300,4.97,46221.0,S60
2024-01-24,601857,4600,7.26,33396.0,S60
2024-01-24,000158,10600,8.31,88086.0,S60
2024-01-24,000338,4200,14.7,61740.0,S60
2024-01-25,002415,700,32.06,22442.0,S60
2024-01-25,601398,9300,5.01,46593.0,S60
2024-01-25,601857,4600,7.99,36754.0,S60
2024-01-25,000158,10600,9.14,96884.0,S60
2024-01-25,000338,4200,15.09,63378.0,S60
2024-01-26,000158,10600,9.14,96884.0,S60
2024-01-26,000338,4200,15.16,63672.0,S60
2024-01-26,300059,2700,13.12,35424.0,S60
2024-01-26,600030,2200,20.83,45826.0,S60
2024-01-26,601099,8600,3.44,29584.0,S60
2024-01-29,000338,4200,15.02,63084.0,S60
2024-01-29,300059,2700,12.82,34614.0,S60
2024-01-29,600030,2200,20.58,45276.0,S60
2024-01-29,601099,8600,3.32,28552.0,S60
2024-01-29,000002,9500,10.06,95570.0,S60
2024-01-30,000338,4200,14.93,62706.0,S60
2024-01-30,300059,2700,12.56,33912.0,S60
2024-01-30,600030,2200,20.44,44968.0,S60
2024-01-30,601099,8600,3.3,28380.0,S60
2024-01-30,000002,9500,9.79,93005.0,S60
2024-01-31,300059,2700,12.48,33696.0,S60
2024-01-31,600030,2200,20.5,45100.0,S60
2024-01-31,601099,8600,3.22,27692.0,S60
2024-01-31,000002,9500,9.6,91200.0,S60
2024-01-31,601857,7800,8.36,65208.0,S60
2024-02-01,300059,2700,12.69,34263.0,S60
2024-02-01,600030,2200,20.44,44968.0,S60
2024-02-01,601099,8600,3.22,27692.0,S60
2024-02-01,000002,9500,9.44,89680.0,S60
2024-02-01,601857,7800,8.15,63570.0,S60
2024-02-02,300059,2700,12.45,33615.0,S60
2024-02-02,600030,2200,20.18,44396.0,S60
2024-02-02,601099,8600,3.12,26832.0,S60
2024-02-02,000002,9500,9.49,90155.0,S60
2024-02-02,601857,7800,8.1,63180.0,S60
2024-02-05,300059,2700,12.33,33291.0,S60
2024-02-05,600030,2200,20.18,44396.0,S60
2024-02-05,601099,8600,2.96,25456.0,S60
2024-02-05,000002,9500,9.18,87210.0,S60
2024-02-05,601857,7800,8.31,64818.0,S60
2024-02-06,300059,2700,13.2,35640.0,S60
2024-02-06,600030,2200,21.14,46508.0,S60
2024-02-06,601099,8600,3.16,27176.0,S60
2024-02-06,000002,9500,9.51,90345.0,S60
2024-02-06,601857,7800,8.12,63336.0,S60
2024-02-07,300059,2700,13.13,35451.0,S60
2024-02-07,600030,2200,21.18,46596.0,S60
2024-02-07,601099,8600,3.21,27606.0,S60
2024-02-07,000002,9500,9.52,90440.0,S60
2024-02-07,601857,7800,8.31,64818.0,S60
2024-02-08,300059,2700,13.27,35829.0,S60
2024-02-08,600030,2200,21.25,46750.0,S60
2024-02-08,601099,8600,3.29,28294.0,S60
2024-02-08,000002,9500,10.06,95570.0,S60
2024-02-08,601857,7800,8.28,64584.0,S60
2024-02-19,000002,9500,9.84,93480.0,S60
2024-02-19,601857,7800,8.65,67470.0,S60
2024-02-19,000895,2000,29.31,58620.0,S60
2024-02-19,002340,4000,5.1,20400.0,S60
2024-02-19,600111,1300,18.53,24089.0,S60
2024-02-20,601857,7800,8.64,67392.0,S60
2024-02-20,000895,2000,29.78,59560.0,S60
2024-02-20,002340,4000,5.02,20080.0,S60
2024-02-20,600111,1300,18.34,23842.0,S60
2024-02-20,002463,3400,26.05,88570.0,S60
2024-02-21,601857,7800,8.71,67938.0,S60
2024-02-21,000895,2000,29.79,59580.0,S60
2024-02-21,002340,4000,5.02,20080.0,S60
2024-02-21,600111,1300,18.4,23920.0,S60
2024-02-21,002463,3400,24.54,83436.0,S60
2024-02-22,000895,2000,29.97,59940.0,S60
2024-02-22,002340,4000,5.04,20160.0,S60
2024-02-22,600111,1300,18.65,24245.0,S60
2024-02-22,002463,3400,24.92,84728.0,S60
2024-02-22,600839,16100,4.81,77441.0,S60
2024-02-23,000895,2000,29.7,59400.0,S60
2024-02-23,002340,4000,5.08,20320.0,S60
2024-02-23,600111,1300,18.58,24154.0,S60
2024-02-23,002463,3400,25.32,86088.0,S60
2024-02-23,600839,16100,4.77,76797.0,S60
2024-02-26,000895,2000,29.44,58880.0,S60
2024-02-26,002340,4000,5.35,21400.0,S60
2024-02-26,600111,1300,18.53,24089.0,S60
2024-02-26,002463,3400,25.55,86870.0,S60
2024-02-26,600839,16100,5.08,81788.0,S60
2024-02-27,000895,2000,29.39,58780.0,S60
2024-02-27,002340,4000,5.38,21520.0,S60
2024-02-27,600111,1300,18.69,24297.0,S60
2024-02-27,002463,3400,27.09,92106.0,S60
2024-02-27,600839,16100,5.31,85491.0,S60
2024-02-28,000895,2000,29.36,58720.0,S60
2024-02-28,002340,4000,5.24,20960.0,S60
2024-02-28,600111,1300,18.45,23985.0,S60
2024-02-28,002463,3400,25.3,86020.0,S60
2024-02-28,600839,16100,4.95,79695.0,S60
2024-02-29,000895,2000,29.22,58440.0,S60
2024-02-29,002340,4000,5.36,21440.0,S60
2024-02-29,600111,1300,18.85,24505.0,S60
2024-02-29,002463,3400,26.4,89760.0,S60
2024-02-29,600839,16100,5.14,82754.0,S60
2024-03-01,000895,2000,29.14,58280.0,S60
2024-03-01,002340,4000,5.38,21520.0,S60
2024-03-01,600111,1300,19.07,24791.0,S60
2024-03-01,002463,3400,27.25,92650.0,S60
2024-03-01,600839,16100,5.25,84525.0,S60
2024-03-04,002463,3400,28.34,96356.0,S60
2024-03-04,600839,16100,5.78,93058.0,S60
2024-03-04,002281,1000,36.32,36320.0,S60
2024-03-04,300045,1300,23.85,31005.0,S60
2024-03-04,603220,800,37.0,29600.0,S60
2024-03-05,600839,16100,5.63,90643.0,S60
2024-03-05,002281,1000,35.47,35470.0,S60
2024-03-05,300045,1300,22.88,29744.0,S60
2024-03-05,603220,800,35.54,28432.0,S60
2024-03-05,000938,3800,24.77,94126.0,S60
2024-03-06,600839,16100,5.55,89355.0,S60
2024-03-06,002281,1000,37.9,37900.0,S60
2024-03-06,300045,1300,23.39,30407.0,S60
2024-03-06,603220,800,34.59,27672.0,S60
2024-03-06,000938,3800,24.59,93442.0,S60
2024-03-07,002281,1000,35.42,35420.0,S60
2024-03-07,300045,1300,21.98,28574.0,S60
2024-03-07,603220,800,33.62,26896.0,S60
2024-03-07,000938,3800,25.0,95000.0,S60
2024-03-07,002456,9900,9.1,90090.0,S60
2024-03-08,002281,1000,38.96,38960.0,S60
2024-03-08,300045,1300,22.48,29224.0,S60
2024-03-08,603220,800,36.77,29416.0,S60
2024-03-08,000938,3800,24.93,94734.0,S60
2024-03-08,002456,9900,9.3,92070.0,S60
2024-03-11,002281,1000,42.86,42860.0,S60
2024-03-11,300045,1300,22.64,29432.0,S60
2024-03-11,603220,800,36.61,29288.0,S60
2024-03-11,000938,3800,24.75,94050.0,S60
2024-03-11,002456,9900,9.75,96525.0,S60
2024-03-12,002281,1000,40.66,40660.0,S60
2024-03-12,300045,1300,23.58,30654.0,S60
2024-03-12,603220,800,36.99,29592.0,S60
2024-03-12,000938,3800,24.22,92036.0,S60
2024-03-12,002456,9900,9.63,95337.0,S60
2024-03-13,002281,1000,39.34,39340.0,S60
2024-03-13,300045,1300,24.11,31343.0,S60
2024-03-13,603220,800,36.56,29248.0,S60
2024-03-13,000938,3800,23.47,89186.0,S60
2024-03-13,002456,9900,9.53,94347.0,S60
2024-03-14,002281,1000,40.42,40420.0,S60
2024-03-14,300045,1300,23.75,30875.0,S60
2024-03-14,603220,800,35.01,28008.0,S60
2024-03-14,000938,3800,23.06,87628.0,S60
2024-03-14,002456,9900,9.64,95436.0,S60
2024-03-15,002281,1000,39.91,39910.0,S60
2024-03-15,300045,1300,24.54,31902.0,S60
2024-03-15,603220,800,36.13,28904.0,S60
2024-03-15,000938,3800,23.17,88046.0,S60
2024-03-15,002456,9900,9.79,96921.0,S60
2024-03-18,000938,3800,23.87,90706.0,S60
2024-03-18,002456,9900,10.5,103950.0,S60
2024-03-18,601138,700,25.01,17507.0,S60
2024-03-18,601225,1400,24.34,34076.0,S60
2024-03-18,601899,2900,15.78,45762.0,S60
2024-03-19,002456,9900,10.4,102960.0,S60
2024-03-19,601138,700,25.51,17857.0,S60
2024-03-19,601225,1400,24.8,34720.0,S60
2024-03-19,601899,2900,15.53,45037.0,S60
2024-03-19,603993,11200,7.69,86128.0,S60
2024-03-20,002456,9900,10.51,104049.0,S60
2024-03-20,601138,700,25.08,17556.0,S60
2024-03-20,601225,1400,25.02,35028.0,S60
2024-03-20,601899,2900,15.51,44979.0,S60
2024-03-20,603993,11200,7.59,85008.0,S60
2024-03-21,601138,700,24.99,17493.0,S60
2024-03-21,601225,1400,25.1,35140.0,S60
2024-03-21,601899,2900,15.62,45298.0,S60
2024-03-21,603993,11200,7.74,86688.0,S60
2024-03-21,300496,1500,61.81,92715.0,S60
2024-03-22,601138,700,24.43,17101.0,S60
2024-03-22,601225,1400,25.38,35532.0,S60
2024-03-22,601899,2900,15.39,44631.0,S60
2024-03-22,603993,11200,7.48,83776.0,S60
2024-03-22,300496,1500,57.5,86250.0,S60
2024-03-25,601138,700,23.91,16737.0,S60
2024-03-25,601225,1400,25.99,36386.0,S60
2024-03-25,601899,2900,15.74,45646.0,S60
2024-03-25,603993,11200,7.82,87584.0,S60
2024-03-25,300496,1500,54.65,81975.0,S60
2024-03-26,601138,700,23.73,16611.0,S60
2024-03-26,601225,1400,25.26,35364.0,S60
2024-03-26,601899,2900,15.53,45037.0,S60
2024-03-26,603993,11200,7.78,87136.0,S60
2024-03-26,300496,1500,54.28,81420.0,S60
2024-03-27,601138,700,22.41,15687.0,S60
2024-03-27,601225,1400,25.14,35196.0,S60
2024-03-27,601899,2900,15.72,45588.0,S60
2024-03-27,603993,11200,7.89,88368.0,S60
2024-03-27,300496,1500,50.52,75780.0,S60
2024-03-28,601138,700,23.45,16415.0,S60
2024-03-28,601225,1400,25.0,35000.0,S60
2024-03-28,601899,2900,16.1,46690.0,S60
2024-03-28,603993,11200,8.17,91504.0,S60
2024-03-28,300496,1500,51.68,77520.0,S60
2024-03-29,601138,700,22.77,15939.0,S60
2024-03-29,601225,1400,25.09,35126.0,S60
2024-03-29,601899,2900,16.82,48778.0,S60
2024-03-29,603993,11200,8.32,93184.0,S60
2024-03-29,300496,1500,51.27,76905.0,S60
2024-04-01,603993,11200,8.25,92400.0,S60
2024-04-01,300496,1500,52.95,79425.0,S60
2024-04-01,000977,500,44.03,22015.0,S60
2024-04-01,300975,800,13.43,10744.0,S60
2024-04-01,601166,4300,15.83,68069.0,S60
2024-04-02,300496,1500,51.94,77910.0,S60
2024-04-02,000977,500,41.55,20775.0,S60
2024-04-02,300975,800,12.45,9960.0,S60
2024-04-02,601166,4300,15.59,67037.0,S60
2024-04-02,600309,1100,85.0,93500.0,S60
2024-04-03,300496,1500,50.73,76095.0,S60
2024-04-03,000977,500,39.35,19675.0,S60
2024-04-03,300975,800,11.3,9040.0,S60
2024-04-03,601166,4300,15.41,66263.0,S60
2024-04-03,600309,1100,84.9,93390.0,S60
2024-04-08,000977,500,39.8,19900.0,S60
2024-04-08,300975,800,11.2,8960.0,S60
2024-04-08,601166,4300,15.48,66564.0,S60
2024-04-08,600309,1100,87.0,95700.0,S60
2024-04-08,601857,7500,10.27,77025.0,S60
2024-04-09,000977,500,38.47,19235.0,S60
2024-04-09,300975,800,11.33,9064.0,S60
2024-04-09,601166,4300,15.46,66478.0,S60
2024-04-09,600309,1100,86.9,95590.0,S60
2024-04-09,601857,7500,10.12,75900.0,S60
2024-04-10,000977,500,37.1,18550.0,S60
2024-04-10,300975,800,11.93,9544.0,S60
2024-04-10,601166,4300,15.72,67596.0,S60
2024-04-10,600309,1100,87.42,96162.0,S60
2024-04-10,601857,7500,10.27,77025.0,S60
2024-04-11,000977,500,37.79,18895.0,S60
2024-04-11,300975,800,10.21,8168.0,S60
2024-04-11,601166,4300,15.65,67295.0,S60
2024-04-11,600309,1100,86.8,95480.0,S60
2024-04-11,601857,7500,10.23,76725.0,S60
2024-04-12,000977,500,37.85,18925.0,S60
2024-04-12,300975,800,9.91,7928.0,S60
2024-04-12,601166,4300,15.49,66607.0,S60
2024-04-12,600309,1100,86.11,94721.0,S60
2024-04-12,601857,7500,10.27,77025.0,S60
2024-04-15,000977,500,37.75,18875.0,S60
2024-04-15,300975,800,9.43,7544.0,S60
2024-04-15,601166,4300,15.77,67811.0,S60
2024-04-15,600309,1100,88.0,96800.0,S60
2024-04-15,601857,7500,10.67,80025.0,S60
2024-04-16,000977,500,36.67,18335.0,S60
2024-04-16,300975,800,8.46,6768.0,S60
2024-04-16,601166,4300,15.93,68499.0,S60
2024-04-16,600309,1100,87.0,95700.0,S60
2024-04-16,601857,7500,10.9,81750.0,S60
2024-04-17,600309,1100,87.08,95788.0,S60
2024-04-17,601857,7500,10.93,81975.0,S60
2024-04-17,300760,100,272.56,27256.0,S60
2024-04-17,600019,4900,7.21,35329.0,S60
2024-04-17,601658,6300,4.86,30618.0,S60
2024-04-18,601857,7500,10.62,79650.0,S60
2024-04-18,300760,100,272.2,27220.0,S60
2024-04-18,600019,4900,7.29,35721.0,S60
2024-04-18,601658,6300,4.91,30933.0,S60
2024-04-18,601668,17700,5.38,95226.0,S60
2024-04-19,601857,7500,10.92,81900.0,S60
2024-04-19,300760,100,271.39,27139.0,S60
2024-04-19,600019,4900,7.36,36064.0,S60
2024-04-19,601658,6300,4.88,30744.0,S60
2024-04-19,601668,17700,5.36,94872.0,S60
2024-04-22,601857,7400,10.63,78662.0,S60
2024-04-22,300760,100,278.53,27853.0,S60
2024-04-22,600019,4900,7.28,35672.0,S60
2024-04-22,601658,6300,4.84,30492.0,S60
2024-04-22,601668,17700,5.36,94872.0,S60
2024-04-23,300760,100,284.5,28450.0,S60
2024-04-23,600019,4900,7.03,34447.0,S60
2024-04-23,601658,6300,4.85,30555.0,S60
2024-04-23,601668,17700,5.22,92394.0,S60
2024-04-23,002415,2400,32.6,78240.0,S60
2024-04-24,300760,100,285.85,28585.0,S60
2024-04-24,600019,4900,7.07,34643.0,S60
2024-04-24,601658,6300,4.81,30303.0,S60
2024-04-24,601668,17700,5.27,93279.0,S60
2024-04-24,002415,2400,32.51,78024.0,S60
2024-04-25,300760,100,285.1,28510.0,S60
2024-04-25,600019,4900,7.11,34839.0,S60
2024-04-25,601658,6300,4.84,30492.0,S60
2024-04-25,601668,17700,5.29,93633.0,S60
2024-04-25,002415,2400,32.64,78336.0,S60
2024-04-26,300760,100,288.8,28880.0,S60
2024-04-26,600019,4900,7.09,34741.0,S60
2024-04-26,601658,6300,4.74,29862.0,S60
2024-04-26,601668,17700,5.35,94695.0,S60
2024-04-26,002415,2400,32.87,78888.0,S60
2024-04-29,300760,100,302.11,30211.0,S60
2024-04-29,600019,4900,7.03,34447.0,S60
2024-04-29,601658,6300,4.74,29862.0,S60
2024-04-29,601668,17700,5.45,96465.0,S60
2024-04-29,002415,2400,33.26,79824.0,S60
2024-04-30,300760,100,304.59,30459.0,S60
2024-04-30,600019,4900,6.95,34055.0,S60
2024-04-30,601658,6300,4.8,30240.0,S60
2024-04-30,601668,17700,5.36,94872.0,S60
2024-04-30,002415,2400,33.11,79464.0,S60
2024-05-06,601668,17700,5.42,95934.0,S60
2024-05-06,002415,2400,33.76,81024.0,S60
2024-05-06,600570,700,21.21,14847.0,S60
2024-05-06,600887,1400,28.8,40320.0,S60
2024-05-06,601919,2800,12.02,33656.0,S60
2024-05-07,002415,2400,33.63,80712.0,S60
2024-05-07,600570,700,21.28,14896.0,S60
2024-05-07,600887,1400,28.35,39690.0,S60
2024-05-07,601919,2800,12.07,33796.0,S60
2024-05-07,601816,19700,5.16,101652.0,S60
2024-05-08,002415,2400,32.74,78576.0,S60
2024-05-08,600570,700,20.79,14553.0,S60
2024-05-08,600887,1400,28.23,39522.0,S60
2024-05-08,601919,2800,12.21,34188.0,S60
2024-05-08,601816,19700,5.13,101061.0,S60
2024-05-09,002415,2400,33.05,79320.0,S60
2024-05-09,600570,700,21.25,14875.0,S60
2024-05-09,600887,1400,28.22,39508.0,S60
2024-05-09,601919,2800,13.33,37324.0,S60
2024-05-09,601816,19700,5.15,101455.0,S60
2024-05-10,600570,700,21.09,14763.0,S60
2024-05-10,600887,1400,27.95,39130.0,S60
2024-05-10,601919,2800,13.35,37380.0,S60
2024-05-10,601816,19700,5.15,101455.0,S60
2024-05-10,300107,6100,12.44,75884.0,S60
2024-05-13,600570,700,20.83,14581.0,S60
2024-05-13,600887,1400,28.0,39200.0,S60
2024-05-13,601919,2800,14.07,39396.0,S60
2024-05-13,601816,19700,5.22,102834.0,S60
2024-05-13,300107,6100,12.73,77653.0,S60
2024-05-14,600570,700,20.93,14651.0,S60
2024-05-14,600887,1400,27.86,39004.0,S60
2024-05-14,601919,2800,13.96,39088.0,S60
2024-05-14,601816,19700,5.24,103228.0,S60
2024-05-14,300107,6100,12.05,73505.0,S60
2024-05-15,600570,700,20.56,14392.0,S60
2024-05-15,600887,1400,27.8,38920.0,S60
2024-05-15,601919,2800,14.28,39984.0,S60
2024-05-15,601816,19700,5.22,102834.0,S60
2024-05-15,300107,6100,11.89,72529.0,S60
2024-05-16,600570,700,20.91,14637.0,S60
2024-05-16,600887,1400,27.77,38878.0,S60
2024-05-16,601919,2800,14.1,39480.0,S60
2024-05-16,601816,19700,5.19,102243.0,S60
2024-05-16,300107,6100,13.0,79300.0,S60
2024-05-17,600570,700,21.26,14882.0,S60
2024-05-17,600887,1400,28.11,39354.0,S60
2024-05-17,601919,2800,14.06,39368.0,S60
2024-05-17,601816,19700,5.25,103425.0,S60
2024-05-17,300107,6100,13.0,79300.0,S60
2024-05-20,601816,19700,5.25,103425.0,S60
2024-05-20,300107,6100,12.97,79117.0,S60
2024-05-20,000002,2600,9.18,23868.0,S60
2024-05-20,600066,700,25.55,17885.0,S60
2024-05-20,601668,10000,5.8,58000.0,S60
2024-05-21,300107,6100,12.29,74969.0,S60
2024-05-21,000002,2600,9.19,23894.0,S60
2024-05-21,600066,700,25.87,18109.0,S60
2024-05-21,601668,10000,5.83,58300.0,S60
2024-05-21,603993,11500,8.42,96830.0,S60
2024-05-22,300107,6100,12.28,74908.0,S60
2024-05-22,000002,2600,9.4,24440.0,S60
2024-05-22,600066,700,24.37,17059.0,S60
2024-05-22,601668,10000,5.89,58900.0,S60
2024-05-22,603993,11500,8.21,94415.0,S60
2024-05-23,300107,6100,11.54,70394.0,S60
2024-05-23,000002,2600,9.56,24856.0,S60
