strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason,planned_shares,planned_price,filled_shares,filled_price,reject_reason,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,precommit_cap_applied,pattern_guard_enabled,pattern_strategy_mode,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-03,300502,新易盛,通信设备,BUY,497.6461,100,49764.61,37.3234575,153804.86823999998,rebalance_unlocked,100.0,497.6461,100.0,497.6461,,-103.1148558468202,0.3102595589770869,0.30000000000000004,0.30000000000000004,0.010259558977086858,0.0,0,0.0,0,0,2025-09-02T15:00:00+08:00,2025-09-02T15:00:00+08:00,2025-09-02T15:00:00+08:00,2025-09-03T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-16,000988,华工科技,专用机械,SELL,81.7158,900,73544.22,55.158165000000004,227293.93007499998,rebalance_unlocked,,,,,,,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-16T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-16,002436,兴森科技,元器件,SELL,22.1179,3200,70777.28,53.08296,298018.127115,rebalance_unlocked,,,,,,,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-16T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-16,002594,比亚迪,汽车整车,SELL,109.0,1100,119900.0,89.925,417828.202115,rebalance_unlocked,,,,,,,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-16T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-16,300308,中际旭创,通信设备,SELL,410.9385,100,41093.85,30.8203875,458891.2317275,rebalance_unlocked,,,,,,,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-16T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-16,002460,赣锋锂业,小金属,BUY,48.68,2000,97360.0,73.02,361458.21172749996,rebalance_unlocked,2000.0,48.68,2000.0,48.68,,-74.42290653491418,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-16T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-16,300274,阳光电源,电气设备,BUY,139.3759,400,55750.36,41.81277,305666.03895749996,rebalance_unlocked,400.0,139.3759,400.0,139.3759,,-96.34974333557672,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-16T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-16,300759,康龙化成,化学制药,BUY,36.0,2700,97200.0,72.9,208393.13895749996,rebalance_unlocked,2700.0,36.0,2700.0,36.0,,-2.3664572135906337,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-16T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-16,688521,芯原股份,半导体,BUY,178.47,200,35694.0,26.770500000000002,172672.36845749995,rebalance_unlocked,200.0,178.47,200.0,178.47,,-234.4164036661199,0.34017956037714664,0.30000000000000004,0.30000000000000004,0.040179560377146595,0.0,0,0.0,0,0,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-15T15:00:00+08:00,2025-09-16T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-17,300502,新易盛,通信设备,SELL,480.9364,100,48093.64,36.07023,220729.93822749995,rebalance_unlocked,,,,,,,0.30192358807811875,0.30000000000000004,0.30000000000000004,0.0019235880781187098,0.0,0,0.0,0,0,2025-09-16T15:00:00+08:00,2025-09-16T15:00:00+08:00,2025-09-16T15:00:00+08:00,2025-09-17T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-17,002602,世纪华通,互联网,BUY,19.9309,3400,67765.06,50.823795,152914.05443249995,rebalance_unlocked,3400.0,19.9309,3400.0,19.9309,,-20.433360076870798,0.30192358807811875,0.30000000000000004,0.30000000000000004,0.0019235880781187098,0.0,0,0.0,0,0,2025-09-16T15:00:00+08:00,2025-09-16T15:00:00+08:00,2025-09-16T15:00:00+08:00,2025-09-17T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-30,002460,赣锋锂业,小金属,SELL,58.51,700,40957.0,30.717750000000002,193840.33668249994,rebalance_unlocked,,,,,,,0.3604917218188371,0.30000000000000004,0.30000000000000004,0.06049172181883705,76063.0,1300,0.27772263423586224,0,0,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-30T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-30,300274,阳光电源,电气设备,SELL,166.8749,400,66749.95999999999,50.06247,260540.23421249993,rebalance_unlocked,,,,,,,0.3604917218188371,0.30000000000000004,0.30000000000000004,0.06049172181883705,76063.0,1300,0.27772263423586224,0,0,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-30T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-30,300759,康龙化成,化学制药,SELL,34.78,2700,93906.0,70.4295,354375.80471249996,rebalance_unlocked,,,,,,,0.3604917218188371,0.30000000000000004,0.30000000000000004,0.06049172181883705,76063.0,1300,0.27772263423586224,0,0,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-30T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-30,688521,芯原股份,半导体,SELL,192.48,200,38496.0,28.872,392842.9327125,rebalance_unlocked,,,,,,,0.3604917218188371,0.30000000000000004,0.30000000000000004,0.06049172181883705,76063.0,1300,0.27772263423586224,0,0,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-30T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-30,600895,张江高科,园区开发,BUY,52.0784,1300,67701.92,50.77644,325090.2362725,rebalance_unlocked,1300.0,52.0784,1300.0,52.0784,,-87.89536297265171,0.3604917218188371,0.30000000000000004,0.30000000000000004,0.06049172181883705,76063.0,1300,0.27772263423586224,0,0,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-30T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-30,688120,华海清科,半导体,BUY,232.5875,300,69776.25,52.3321875,255261.65408500002,rebalance_unlocked,300.0,232.5875,300.0,232.5875,,-347.22384920639865,0.3604917218188371,0.30000000000000004,0.30000000000000004,0.06049172181883705,76063.0,1300,0.27772263423586224,0,0,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-30T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-09-30,688123,聚辰股份,半导体,BUY,150.85,400,60340.0,45.255,194876.399085,rebalance_unlocked,400.0,150.85,400.0,150.85,,-98.2322044543528,0.3604917218188371,0.30000000000000004,0.30000000000000004,0.06049172181883705,76063.0,1300,0.27772263423586224,0,0,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-29T15:00:00+08:00,2025-09-30T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-09,002460,赣锋锂业,小金属,SELL,63.2,1300,82160.0,61.620000000000005,276974.77908500005,rebalance_unlocked,,,,,,,0.31943302675100727,0.30000000000000004,0.30000000000000004,0.01943302675100722,0.0,0,0.0,0,0,2025-09-30T15:00:00+08:00,2025-09-30T15:00:00+08:00,2025-09-30T15:00:00+08:00,2025-10-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-09,002602,世纪华通,互联网,SELL,20.7944,3400,70700.95999999999,53.02571999999999,347622.71336500003,rebalance_unlocked,,,,,,,0.31943302675100727,0.30000000000000004,0.30000000000000004,0.01943302675100722,0.0,0,0.0,0,0,2025-09-30T15:00:00+08:00,2025-09-30T15:00:00+08:00,2025-09-30T15:00:00+08:00,2025-10-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-09,000988,华工科技,专用机械,BUY,90.3001,700,63210.07,47.4075525,284365.2358125,rebalance_unlocked,700.0,90.3001,700.0,90.3001,,-93.42835089080737,0.31943302675100727,0.30000000000000004,0.30000000000000004,0.01943302675100722,0.0,0,0.0,0,0,2025-09-30T15:00:00+08:00,2025-09-30T15:00:00+08:00,2025-09-30T15:00:00+08:00,2025-10-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-09,603799,华友钴业,小金属,BUY,67.6087,1600,108173.92,81.13044000000001,176110.1853725,rebalance_unlocked,1600.0,67.6087,1600.0,67.6087,,-103.902524008678,0.31943302675100727,0.30000000000000004,0.30000000000000004,0.01943302675100722,0.0,0,0.0,0,0,2025-09-30T15:00:00+08:00,2025-09-30T15:00:00+08:00,2025-09-30T15:00:00+08:00,2025-10-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-22,600895,张江高科,园区开发,SELL,44.71,1300,58123.0,43.59225,234189.5931225,rebalance_unlocked,,,,,,,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-22T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-22,688120,华海清科,半导体,SELL,198.9604,300,59688.119999999995,44.76609,293832.9470325,rebalance_unlocked,,,,,,,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-22T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-22,688123,聚辰股份,半导体,SELL,151.886,400,60754.4,45.5658,354541.7812325,rebalance_unlocked,,,,,,,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-22T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-22,300308,中际旭创,通信设备,BUY,436.6057,100,43660.57,32.7454275,310848.465805,rebalance_unlocked,100.0,436.6057,100.0,436.6057,,-114.36890091315877,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-22T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-22,600021,上海电力,火力发电,BUY,24.09,1500,36135.0,27.10125,274686.364555,rebalance_unlocked,1500.0,24.09,1500.0,24.09,,-17.509865025418375,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-22T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-22,601288,农业银行,银行,BUY,8.1505,14000,114106.99999999999,85.58024999999999,160493.78430499998,rebalance_unlocked,14000.0,8.1505,14000.0,8.1505,,-14.629993220298953,0.3142759761545995,0.30000000000000004,0.30000000000000004,0.014275976154599468,0.0,0,0.0,0,0,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-21T15:00:00+08:00,2025-10-22T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-23,000988,华工科技,专用机械,SELL,84.3001,700,59010.07,44.2575525,219459.5967525,rebalance_unlocked,,,,,,,0.5780331547239024,0.5,0.5,0.07803315472390238,0.0,0,0.0,0,0,2025-10-22T15:00:00+08:00,2025-10-22T15:00:00+08:00,2025-10-22T15:00:00+08:00,2025-10-23T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-23,603799,华友钴业,小金属,SELL,62.0309,1600,99249.44,74.43708000000001,318634.5996725,rebalance_unlocked,,,,,,,0.5780331547239024,0.5,0.5,0.07803315472390238,0.0,0,0.0,0,0,2025-10-22T15:00:00+08:00,2025-10-22T15:00:00+08:00,2025-10-22T15:00:00+08:00,2025-10-23T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-23,688313,仕佳光子,通信设备,BUY,68.5657,300,20569.710000000003,15.427282500000002,298049.46239,rebalance_unlocked,300.0,68.5657,300.0,68.5657,,-21.0820200641524,0.5780331547239024,0.5,0.5,0.07803315472390238,0.0,0,0.0,0,0,2025-10-22T15:00:00+08:00,2025-10-22T15:00:00+08:00,2025-10-22T15:00:00+08:00,2025-10-23T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-10-24,601857,中国石油,石油开采,BUY,9.16,4500,41220.0,30.915,256798.54739,rebalance_unlocked,4500.0,9.16,4500.0,9.16,,-15.373562950798252,0.5015072618367689,0.5,0.5,0.0015072618367688584,0.0,0,0.0,0,0,2025-10-23T15:00:00+08:00,2025-10-23T15:00:00+08:00,2025-10-23T15:00:00+08:00,2025-10-24T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-05,300308,中际旭创,通信设备,SELL,462.5663,100,46256.630000000005,34.6924725,303020.4849175,rebalance_unlocked,,,,,,,0.5942460218368633,0.55,0.55,0.044246021836863214,0.0,0,0.0,0,0,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-05T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-05,600021,上海电力,火力发电,SELL,28.26,1500,42390.0,31.7925,345378.6924175,rebalance_unlocked,,,,,,,0.5942460218368633,0.55,0.55,0.044246021836863214,0.0,0,0.0,0,0,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-05T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-05,601288,农业银行,银行,SELL,8.4716,14000,118602.40000000001,88.9518,463892.14061750006,rebalance_unlocked,,,,,,,0.5942460218368633,0.55,0.55,0.044246021836863214,0.0,0,0.0,0,0,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-05T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-05,002812,恩捷股份,电气设备,BUY,46.51,800,37208.0,27.906,426656.23461750004,rebalance_unlocked,800.0,46.51,800.0,46.51,,-59.2759151630369,0.5942460218368633,0.55,0.55,0.044246021836863214,0.0,0,0.0,0,0,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-05T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-05,300760,迈瑞医疗,医疗保健,BUY,208.5582,400,83423.28,62.56746,343170.3871575,rebalance_unlocked,400.0,208.5582,400.0,208.5582,,-374.2409398734578,0.5942460218368633,0.55,0.55,0.044246021836863214,0.0,0,0.0,0,0,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-05T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-05,603686,福龙马,环境保护,BUY,34.01,900,30609.0,22.95675,312538.4304075,rebalance_unlocked,900.0,34.01,900.0,34.01,,-11.016563123362397,0.5942460218368633,0.55,0.55,0.044246021836863214,0.0,0,0.0,0,0,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-04T15:00:00+08:00,2025-11-05T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-06,688313,仕佳光子,通信设备,SELL,67.3333,300,20199.989999999998,15.149992499999998,332723.27041500004,rebalance_unlocked,,,,,,,0.5508312374731552,0.55,0.55,0.0008312374731551664,0.0,0,0.0,0,0,2025-11-05T15:00:00+08:00,2025-11-05T15:00:00+08:00,2025-11-05T15:00:00+08:00,2025-11-06T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-06,002407,多氟多,化工原料,BUY,29.5509,1400,41371.259999999995,31.028444999999998,291320.98197,rebalance_unlocked,1400.0,29.5509,1400.0,29.5509,,-8.704529641443415,0.5508312374731552,0.55,0.55,0.0008312374731551664,0.0,0,0.0,0,0,2025-11-05T15:00:00+08:00,2025-11-05T15:00:00+08:00,2025-11-05T15:00:00+08:00,2025-11-06T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-07,601857,中国石油,石油开采,SELL,9.6,4500,43200.0,32.4,334488.58197,rebalance_unlocked,,,,,,,0.5533831183667779,0.55,0.55,0.0033831183667778486,0.0,0,0.0,0,0,2025-11-06T15:00:00+08:00,2025-11-06T15:00:00+08:00,2025-11-06T15:00:00+08:00,2025-11-07T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-07,000400,许继电气,电气设备,BUY,29.13,1500,43695.0,32.77125,290760.81072,rebalance_unlocked,1500.0,29.13,1500.0,29.13,,-34.385078555104336,0.5533831183667779,0.55,0.55,0.0033831183667778486,0.0,0,0.0,0,0,2025-11-06T15:00:00+08:00,2025-11-06T15:00:00+08:00,2025-11-06T15:00:00+08:00,2025-11-07T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-19,300760,迈瑞医疗,医疗保健,SELL,208.8362,400,83534.48,62.65086,374232.63986,rebalance_unlocked,,,,,,,0.5857465684907531,0.55,0.55,0.03574656849075308,47472.0,800,0.3628178917400692,0,0,2025-11-18T15:00:00+08:00,2025-11-18T15:00:00+08:00,2025-11-18T15:00:00+08:00,2025-11-19T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
production_governed_vol_position_v1_2b_execution_safe_uplift,2025-11-19,603686,福龙马,环境保护,SELL,27.16,900,24444.0,18.333000000000002,398658.30686,rebalance_unlocked,,,,,,,0.5857465684907531,0.55,0.55,0.03574656849075308,47472.0,800,0.3628178917400692,0,0,2025-11-18T15:00:00+08:00,2025-11-18T15:00:00+08:00,2025-11-18T15:00:00+08:00,2025-11-19T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1,strict_precommit_no_intraday_guard,0,,,,,,,,,,,0,,0,0
